id,name,description,xrefs,parents
0005286,tela choroidea of midbrain cerebral aqueduct,Tela choroidea that lines the tectal ventricle.,TAO:0005157|ZFA:0005157,BFO:0000050 some UBERON:0002289|UBERON:0004121|UBERON:0005283|UBERON:0010314
0005287,tela choroidea of fourth ventricle,"Tela chorioidea that lines the fourth ventricle[ZFA]. The tela chorioidea of the fourth ventricle is the name applied to the triangular fold of pia mater which is carried upward between the cerebellum and the medulla oblongata. It consists of two layers, which are continuous with each other in front, and are more or less adherent throughout: The posterior layer covers the antero-inferior surface of the cerebellum. The anterior layer is applied to the structures which form the lower part of the roof of the ventricle, and is continuous inferiorly with the pia mater on the inferior peduncles and closed part of the medulla[WP].",BAMS:tc4v|FMA:78493|TAO:0005158|ZFA:0005158|neuronames:639,BFO:0000050 some UBERON:0002422|UBERON:0004121|UBERON:0005283|UBERON:0010314
0005288,tela choroidea of third ventricle,"Tela chorioidea that lines the third ventricle[ZFA]. The part of the choroid plexus in relation to the body of the ventricle forms the vascular fringed margin of a triangular process of pia mater, named the tela chorioidea of the third ventricle, and projects from under cover of the lateral edge of the fornix. Blood is supplied by branches from the superior cerebellar artery[WP].",BAMS:tc3v|FMA:78463|TAO:0005159|ZFA:0005159|neuronames:453,BFO:0000050 some UBERON:0002286|UBERON:0004121|UBERON:0005283
0005289,tela choroidea of telencephalic ventricle,Tela chorioidea that lines the telencephalic ventricle.,BAMS:tclv|FMA:83712|TAO:0005160|ZFA:0005160|neuronames:219,BFO:0000050 some UBERON:0002285|UBERON:0004121|UBERON:0005283|UBERON:0010314
0005290,myelencephalon,"The posterior part of the developing vertebrate hindbrain or the corresponding part of the adult brain composed of the medulla oblongata and a portion of the fourth ventricle; as well as the glossopharyngeal nerve (CN IX), vagus nerve (CN X), accessory nerve (CN XI), hypoglossal nerve (CN XII), and a portion of the vestibulocochlear nerve (CN VIII).[BTO,WP].",BTO:0000758|CALOHA:TS-0607|CALOHA:TS-2365|DHBA:10662|EHDAA2:0001207|EHDAA:5526|EMAPA:17082|HBA:9512|MA:0000205|MESH:D054024|VHOG:0000456,BFO:0000050 some UBERON:0002028|RO:0002202 some UBERON:0010096|RO:0002495 some UBERON:0010096|UBERON:0004733
0005291,embryonic tissue,A portion of tissue that is part of an embryo.,CALOHA:TS-2100,BFO:0000050 some UBERON:0000922|BFO:0000050 some UBERON:0002050|UBERON:0000479
0005292,extraembryonic tissue,Portion of tissue that is contiguous with the embryo and is comprised of portions of tissue or cells that will not contribute to the embryo.,BTO:0003360|CALOHA:TS-2119|EFO:0001406|MAT:0000061|MIAA:0000061,BFO:0000050 some UBERON:0016887|CARO:0000000|UBERON:0000479
0005293,cerebellum lobe,"A major subdivision of the cerebellum: anterior, posterior and flocculonodular.",BAMS:CBl|BIRNLEX:1076|EMAPA:35220|FMA:242392|MA:0002963,BFO:0000050 some UBERON:0002129|UBERON:0002749
0005294,gonadal ridge,"The elevation of thickened mesothelium and underlying mesenchyme found on the ventromedial border of the embryonic mesonephros in which the primordial germ cells become embedded, establishing it as the primordium of the testis or ovary.",AAO:0011047|BTO:0001402|EFO:0001414|EHDAA2:0004044|EMAPA:35899|FMA:321917|NCIT:C34184|NCIT:C34321|UMLS:C0231047|UMLS:C1512243|XAO:0000018,BFO:0000050 some UBERON:0000922|BFO:0000050 some UBERON:0004122|CARO:0000000|RO:0002202 some UBERON:0004876|UBERON:0002050
0005295,sex cord,"Cordlike masses of epithelial tissue that invaginate from germinal epithelium of the gonad and give rise to seminiferous tubules and rete testes in the male, and primary ovarian follicles and rete ovarii in the female.",EHDAA2:0004051|NCIT:C34183|RETIRED_EHDAA2:0001523|UMLS:C1512242,BFO:0000050 some UBERON:0000922|RO:0002202 some UBERON:0005294|UBERON:0005154|UBERON:0005291|UBERON:0012275
0005296,ovary sex cord,Structures that develop from sex cords in the female. After further development they become the ovarian follicles.,EHDAA2:0001363|EHDAA:8130|EMAPA:31058|NCIT:C34134|UMLS:C1511527|VHOG:0001339,BFO:0000050 some UBERON:0000992|RO:0002202 some UBERON:0010141|UBERON:0004911|UBERON:0005295
0005297,testis sex cord,The testis cords are precursors to the rete testis. They play several different roles in the development of the male genitals[WP].,EHDAA2:0002011|EHDAA:8152|EMAPA:29098|VHOG:0001321,BFO:0000050 some UBERON:0000473|RO:0002202 some UBERON:0010141|RO:0002495 some UBERON:0010141|UBERON:0004910|UBERON:0005295
0005298,skin of clitoris,A zone of skin that is part of a clitoris [Automatically generated definition].,FMA:20168,BFO:0000050 some UBERON:0002411|UBERON:0004120|UBERON:8480029
0005299,prepuce of clitoris,A retractable double-layered fold of skin and mucous membrane that covers the clitoral glans.,EMAPA:30699|FMA:20169|NCIT:C32590|UMLS:C0227771,BFO:0000050 some UBERON:0002411|RO:0002202 some UBERON:0035006|RO:0002220 some UBERON:0006653|RO:0002494 some UBERON:0035006|UBERON:0011374
0005301,male preputial gland,One of the sebaceous glands of the corona and neck of the glans penis.,BTO:0001111|EMAPA:30659|MA:0000403|NCIT:C79432|UMLS:C0227956,BFO:0000050 some UBERON:0000079|BFO:0000050 some UBERON:0001332|BFO:0000050 some UBERON:0003101|RO:0002162 some (not (NCBITaxon:9606))|RO:0002215 some GO:0071834|UBERON:0000359|UBERON:0004120|UBERON:0010147
0005302,female preputial gland,"The paired, lobulated, modified sebaceous glands located on the side of the clitoris in female rodents; in contrast to the preputial glands in male rodents, clitoral glands are a minor source of olfactory stimuli contributing to sexual attractivity; unlike other sebaceous glands, they undergo progressive atrophy of the glandular portion with marked ductal ectasia as rodents age.",BTO:0003119|EMAPA:30711|MA:0001702|NCIT:C77617|UMLS:C2699356,BFO:0000050 some UBERON:0000474|BFO:0000050 some UBERON:0003100|RO:0002162 some (not (NCBITaxon:9606))|UBERON:0000359|UBERON:0005398
0005303,hypogastric nerve,The transition between the superior hypogastric plexus and the inferior hypogastric plexus.,EMAPA:18225|FMA:77596|MA:0001140|MESH:D007001|NCIT:C52831|UMLS:C1711378,RO:0002160 some NCBITaxon:7742|UBERON:0001816
0005304,submucous nerve plexus,The gangliated plexus of unmyelinated nerve fibers that ramify the stomach and intestinal submucosa.,EMAPA:35834|FMA:21542|GAID:801|MA:0001149|MESH:D013368|NCIT:C52747|UMLS:C0038564,RO:0002131 some UBERON:0001205|RO:0002131 some UBERON:0001974|RO:0002433 some UBERON:0002005|UBERON:0000429
0005305,thyroid follicle,"Discrete, cystlike units of the thyroid gland that are lined with cuboidal epithelium and are filled with a colloid substance, about 30 to each lobule[BTO].",BTO:0004708|EMAPA:19307|EMAPA:19308|FMA:68805|MA:0000726|NCIT:C33782|TAO:0001072|UMLS:C0229577|ZFA:0001072,BFO:0000050 some UBERON:0002046|RO:0002433 some UBERON:0002046|UBERON:0000064|UBERON:0004119
0005306,blastema,"A blastema is a mass of cells capable of growth and regeneration into organs or body parts. Historically blastema have been thought to be composed of undifferentiated pluripotent cells, but recent research indicates that in some organisms blastema may retain memory of tissue origin.[1] Blastemata are typically found in the early stages of an organism's development such as in embryos, and in the regeneration of tissues, organs and bone[WP]. A regenerating tissue composed of a proliferative mass of undifferentiated progenitor cells from which new differentiated structures arise[ZFA].",BTO:0001638|EFO:0003658|TAO:0001270|XAO:0004060,BFO:0000051 some CL:0000354|RO:0002215 some GO:0040007|UBERON:0007567
0005308,nephrostome,The nephrostome is the opening of the pronephros into the body cavity[GO].,AAO:0011069|XAO:0000062,BFO:0000050 some UBERON:0002120|UBERON:0000161|UBERON:0004120
0005309,pronephric nephron,A pronephric nephron is the functional unit of the pronephros[GO].,AAO:0011091|XAO:0000285,BFO:0000050 some UBERON:0002120|UBERON:0001285|UBERON:0004120
0005310,pronephric nephron tubule,The pronephric nephron tubule is an epithelial tube that is part of the pronephric nephron and connects the filtration unit (glomerulus or glomus) of the pronephros to the pronephric duct[GO].,TAO:0001558|XAO:0004105|ZFA:0001558,BFO:0000050 some UBERON:0005309|UBERON:0001231|UBERON:0012275
0005311,mammary placode,The mammary placode is a transient lens shaped structure that will give rise to the mammary bud proper[GO].,EMAPA:35541,BFO:0000050 some UBERON:0000076|RO:0002202 some UBERON:0008425|UBERON:0011814
0005313,mammary duct terminal end bud,A unique club-shaped epithelial structure that develops at the tip of the mammary duct at the onset of puberty under the action of circulating hormones.,EMAPA:37900,BFO:0000050 some UBERON:0001765|UBERON:0003244|UBERON:0005153|UBERON:0034969
0005316,endocardial endothelium,The endothelial lining of the endocardium.,FMA:83596,BFO:0000050 some UBERON:0002165|UBERON:0008307
0005317,pulmonary artery endothelium,An pulmonary artery endothelium is an epithelium that lines the pulmonary artery[GO].,BTO:0000137,BFO:0000050 some UBERON:0002012|UBERON:0001917|UBERON:0010314
0005319,mesonephric collecting duct,The collecting duct is the final common path through which urine flows before entering the ureter and then emptying into the bladder[GO].,AAO:0010390|XAO:0000151,BFO:0000050 some UBERON:0000080|BFO:0000050 some UBERON:0005322|UBERON:0001232|UBERON:0004120
0005322,mesonephric nephron,A nephron that is part of a mesonephros.,AAO:0010387|XAO:0000292|ZFA:0005592,BFO:0000050 some UBERON:0000080|RO:0002202 some UBERON:0005323|UBERON:0001285|UBERON:0004120
0005323,mesonephric mesenchyme,Mesonephric mesenchyme is the tissue made up of loosely connected mesenchymal cells in the mesonephros[GO].,AAO:0011062|EHDAA2:0001132|EMAPA:16745|XAO:0000291,BFO:0000050 some UBERON:0000080|UBERON:0003104|UBERON:0004120
0005325,mesonephric glomerulus,"The mesonephric glomerulus is a capillary tuft which forms a close network with the visceral epithelium (podocytes) and the mesangium to form the filtration barrier and is surrounded by Bowman's capsule in nephrons of the mature vertebrate kidney, or mesonephros[GO].",AAO:0010388|EMAPA:30568|VHOG:0001238|XAO:0000146,BFO:0000050 some UBERON:0000080|UBERON:0000074
0005331,mesonephric renal vesicle,"The renal vesicle is the primordial structure of the mesonephric nephron epithelium, and is formed by the condensation of mesenchymal cells[GO].",ZFA:0005586,BFO:0000050 some UBERON:0000080|RO:0002202 some UBERON:0010534|RO:0002387 some UBERON:0005330|UBERON:0004209|UBERON:0005103
0005333,mammary bud,A bulb of epithelial cells that forms from the mammary placode that develops into the mammary gland.,EMAPA:35536,RO:0002202 some UBERON:0005311|RO:0002494 some UBERON:0005311|UBERON:0005153|UBERON:0010371
0005334,oral lamina propria,A lamina propria that is part of a mucosa of oral region.,EMAPA:26947,BFO:0000050 some UBERON:0003343|CARO:0000000|UBERON:0000030
0005335,chorioallantoic membrane,"The chorioallantoic membrane is a vascular membrane found in eggs of some amniotes, such as birds and reptiles. It is formed by the fusion of the mesodermal layers of two developmental structures: the allantois and the chorion. Three different layers compose the chorioallantoic membrane; these are called the chorionic epithelium, the mesenchyme and the allantoic epithelium. Blood capillaries and sinuses are found between epithelial cells of the chorionic layer, allowing close contact (within 0.2 N<m) with air found in pores of the shell membrane of the egg. As a result, the chorioallantoic membrane allows exchange of gases, such as oxygen, to developing embryos. During embryonic development of birds, the chorioallantoic membrane also plays an essential role in bone formation by transporting calcium into the embryo from the eggshell. Chorioalloantoic membranes from developing chicken eggs are routinely used in biological and biomedical research to investigate development, angiogenesis, tumors, and to propagate and investigate viruses or helminths.",BTO:0000251|MESH:D049033|NCIT:C28216|UMLS:C0178551,RO:0002160 some NCBITaxon:32524|RO:0002202 some UBERON:0003124|RO:0002202 some UBERON:0004340|RO:0002215 some GO:0007585|UBERON:0004120|UBERON:0005631
0005336,capillary layer of choroid,The capillary lamina of choroid or choriocapillaris is a layer of capillaries that is immediately adjacent to Bruch's membrane in the choroid.,FMA:58437,BFO:0000050 some UBERON:0013399|RO:0002131 some UBERON:0003957|RO:0002473 some UBERON:0001982|UBERON:0004923|UBERON:0010313
0005337,outflow tract of ventricle,"A ventricular outflow tract is a portion of either the left ventricle or right ventricle of the heart through which blood passes in order to enter the great arteries. The right ventricular outflow tract (RVOT) is an infundibular extension of the ventricular cavity which connects to the pulmonary artery. The left ventricular outflow tract (LVOT), which connects to the aorta, is nearly indistinguishable from the rest of the ventricle[WP].",FMA:13225|XAO:0004140,BFO:0000050 some UBERON:0002082|UBERON:0004145
0005338,outflow tract aortic component,An outflow tract that is part of a aorta.,EHDAA2:0001353|EMAPA:17329|MA:0000101|VHOG:0001394,BFO:0000050 some UBERON:0000947|UBERON:0004145
0005340,dorsal telencephalic commissure,"A fiber tracts that connect the dorsal region of the two cerebral hemispheres and span the longitudinal fissure, including the corpus callosum and hippocampal commissure[MP].",EMAPA:37844|NLX:147892,BFO:0000050 some UBERON:0001893|RO:0002176 some UBERON:0000203|UBERON:0019294
0005341,ventral commissure,"The fiber tracts that connect the ventral region of the two cerebral hemispheres and span the longitudinal fissure, including the anterior and the habenular commissures[MP].",EMAPA:37845,BFO:0000050 some UBERON:0000204|UBERON:0019294
0005342,malleus head,Rounded portion of the malleus that articulates with the body of the incus[MP].,FMA:52761|MA:0002987,BFO:0000050 some UBERON:0001689|RO:0002433 some UBERON:0001689|UBERON:0005913|UBERON:0010313
0005343,cortical plate,The outer neural tube region in which post-mitotic neuroblasts migrate along radial glia to form the adult cortical layers[MP].,BAMS:CTXpl|DHBA:10515|EMAPA:32711|MBA:695|PBA:294021914|neuronames:2702,RO:0002387 some UBERON:0001950|UBERON:0014950
0005345,cerebellum vermis lobule VIIA,"The folium vermis is a short, narrow, concealed band at the posterior extremity of the vermis, consisting apparently of a single folium, but in reality marked on its upper and under surfaces by secondary fissures. Laterally, it expands in either hemisphere into a considerable lobule, the superior semilunar lobule (lobulus semilunaris superior; postero-superior lobules), which occupies the posterior third of the upper surface of the hemisphere, and is bounded below by the horizontal sulcus. The superior semilunar lobules and the folium vermis form the lobus semilunaris.",EMAPA:37823|FMA:83889|NLXANAT:20081231|neuronames:675,UBERON:0004081
0005348,ansiform lobule,A lobule comprising the greater part of the hemisphere of the cerebellum; its superior and inferior surfaces are separated by the horizontal fissure into major parts known as crus I (superior semilunar lobule) and crus II (inferior semilunar lobule).,BAMS:AN|BAMS:An|EMAPA:37397|FMA:72257|MBA:1017|neuronames:666,UBERON:0004003
